"location","year","jd","Acartia.spp.unidentified","Appendicularia","Calanus.finmarchicus","Calanus.helgolandicus","Calanus.I.IV","Calanus.V.VI.unidentified","Centropages.hamatus","Centropages.spp.","Centropages.typicus","Copepod.nauplii","Decapoda.larvae","Euphausiacea.total","Evadne.spp.","Fish.eggs","Fish.larvae","Hyperiidea","Metridia.lucens","Oithona.spp.","Para.Pseudocalanus.spp.","Podon.spp.","Temora.longicornis"
"centre",1958,21,34.0648541447037,6.73474427638699,9.22115033473482,1.48279390324155,0,0,0,0,3.43035781643141,0,0.0968904158814269,2.69117572657648,0,0.122189694843332,0.0160426828412648,0.427014267847896,1.34925195291339,310.549023115586,405.185224847402,0,45.3769195849199
"centre",1958,22,33.0294574497818,6.60853970335119,9.07901542190792,1.45412030412413,0,0,0,0,3.30846045030333,0,0.0976548546260765,2.7573133129522,0,0.129255235070223,0.0161662174953177,0.426596675321576,1.32671248542905,312.541454667189,404.113616404569,0,44.7286235170828
"centre",1958,23,31.8834738827322,6.46885568900686,8.92169960739689,1.4223841844727,0,0,0,0,3.17354367962545,0,0.0985326365985116,2.83051480907696,0,0.137124916804238,0.0163083049728426,0.426126696305538,1.30173055117159,314.786619876557,402.90325352115,0,44.0060188505329
"centre",1958,24,30.6399136638051,6.31727804997853,8.75098887963516,1.38794584082068,0,0,0,0,3.02713919905069,0,0.0995226231234976,2.90994916674497,0,0.145723180301654,0.0164688243984357,0.425607498485114,1.2745799898722,317.27014904056,401.561110357927,0,43.2158983322374
"centre",1958,25,29.3117870132509,6.15539260289072,8.56866922705615,1.35116556970147,0,0,0,0,2.87077870323195,0,0.1006236755258,2.99478533775048,0,0.154974465818749,0.0166476548966937,0.425042249545641,1.24553464126207,319.977672456071,400.094161075683,0,42.3650547091636
"centre",1958,26,27.9121041513199,5.98478516436799,8.37652663809329,1.3124036676485,0,0,0,0,2.70599388682217,0,0.101834655130184,3.08419227388771,0,0.164803213611799,0.016844675592213,0.424434117172451,1.21486834507239,322.894820419961,398.509379835199,0,41.4602807282787
"centre",1958,27,26.4538752982624,5.80704155103485,8.17634710118002,1.27202043119517,0,0,0,0,2.53431644447425,0,0.103154423261414,3.1773389269509,0,0.175133863937083,0.0170597656095901,0.423786269050882,1.18285494103436,326.0072232291,396.813740797258,0,40.50836913655
"centre",1958,28,24.9501106743288,5.62374757951584,7.96991660474974,1.23037615687489,0,0,0,0,2.35727807084112,0,0.104581841244257,3.27339424873428,0,0.185890857050877,0.0172928040734214,0.423101872866266,1.14976826887918,329.30051118036,395.014218122641,0,39.5161126809448
"centre",1958,29,23.4138204997694,5.4364890664355,7.75902113723591,1.18783114122108,0,0,0,0,2.1764104605757,0,0.106115770403477,3.37152719103207,0,0.196998633209459,0.0175436701083034,0.422384096303938,1.11588216833802,332.760314570613,393.117785972129,0,38.4903041084304
"centre",1958,30,21.8580149948345,5.24685182841836,7.54544668707192,1.14474568076716,0,0,0,0,1.9932453083309,0,0.107755072063841,3.47090670563852,0,0.208381632669106,0.0178122428388326,0.421636107049234,1.0814704791421,336.372263696729,391.131418506506,0,37.4377361659739
"centre",1958,31,20.2957043797744,5.05642168208896,7.33097924269123,1.10148007204653,0,0,0,0,1.80931430875963,0,0.109498607550112,3.57070174434786,0,0.219964295686095,0.0180984013896054,0.420861072787487,1.04680704102259,340.12198885558,389.062089886554,0,36.3652016005428
"centre",1958,32,18.7398988748395,4.86678444407182,7.11740479252725,1.0583946115926,0,0,0,0,1.62614915651483,0,0.111345238187057,3.67008125895431,0,0.231671062516704,0.0184020248852184,0.420062161204033,1.0121656937107,343.995120344037,386.916774273053,0,35.2794931591042
"centre",1958,33,17.20360870028,4.67952593099148,6.90650932501341,1.01584959593879,0,0,0,0,1.44528154624941,0,0.113293825299441,3.76821420125211,0,0.24342637341721,0.018722992450268,0.419242539984207,0.977820276937616,347.977288458971,384.702445826786,0,34.1874035886254
"centre",1958,34,15.6998440763464,4.49623195947247,6.70007882858314,0.974205321618518,0,0,0,0,1.26824317261628,0,0.115343230212029,3.86426952303549,0,0.25515466864389,0.0190611832093506,0.418405376813342,0.944044630434531,352.054123497254,382.426078708535,0,33.0957256360736
"centre",1958,35,14.2416152232889,4.31848834613933,6.49989929166986,0.933822085165187,0,0,0,0,1.09656573026836,0,0.117492314249586,3.95741617609867,0,0.266780388453022,0.0194164762870628,0.417553839376773,0.911112593932638,356.211255755757,380.094647079082,0,32.0112520484163
"centre",1958,36,12.8419323613579,4.1478809076166,6.30775670270701,0.895060183112212,0,0,0,0,0.931780913858578,0,0.119739938736879,4.04682311223591,0,0.278227973100882,0.0197887508080011,0.416691095359836,0.879298007163131,360.434315531351,377.715125099209,0,30.9407755726205
"centre",1958,37,11.5138057108037,3.98599546052879,6.125437050128,0.858279911993007,0,0,0,0,0.775420418039844,0,0.122084964998671,4.13165928324141,0,0.289421862843749,0.0201778858967618,0.415820312447864,0.848874709857202,364.708933120907,375.294486929697,0,29.8910889556536
"centre",1958,38,10.2702454918767,3.83441782150046,5.95472632236627,0.823841568340984,0,0,0,0,0.629015937465079,0,0.124526254359729,4.21109364090943,0,0.3002864979379,0.0205837606779415,0.414944658326193,0.820116541746045,369.020738821298,372.839706731329,0,28.8689849444829
"centre",1958,39,9.12426192482703,3.69473380715613,5.79741050785524,0.792105448689556,0,0,0,0,0.494099166787199,0,0.127062668144818,4.28429513703418,0,0.310746318639611,0.0210062542761367,0.414067300680157,0.793297342560853,373.355362929393,370.357758664888,0,27.8812562860756
"centre",1958,40,8.08886522990518,3.56852923412033,5.65527559502834,0.763431849572135,0,0,0,0,0.372201800659126,0,0.129693067678704,4.3504327234099,0,0.32072576520516,0.0214452458159438,0.41319140719509,0.768690952032818,377.698435742064,367.855616891153,0,26.9346957273989
"centre",1958,41,7.17706562736144,3.4573899190176,5.530107572319,0.738181067522134,0,0,0,0,0.264855533733774,0,0.13241631428615,4.40867535183082,0,0.330149277890825,0.0219006144219592,0.412320145556328,0.746571209893135,382.035587556183,365.340255570908,0,26.0360960154202
"centre",1958,42,6.40187333744613,3.36290167847248,5.42369242816064,0.716713399072965,0,0,0,0,0.173592060664065,0,0.135231269291924,4.45819197409118,0,0.338941296952883,0.0223722392187796,0.411456683449205,0.727211955872995,386.352448668621,362.818648864935,0,25.1922498971068
"centre",1958,43,5.77629858040958,3.28665032910949,5.33781615098669,0.699389140758042,0,0,0,0,0.0999430761029134,0,0.13813679402079,4.4981515419852,0,0.34702626264761,0.0228599993310013,0.410604188559056,0.710887029703592,390.634649376249,360.297770934016,0,24.4099501194258
"centre",1958,44,5.31335157650211,3.23022168755317,5.27426472923058,0.686568589110776,0,0,0,0,0.0454402747032412,0,0.141131749797513,4.52772300730712,0,0.354328615231286,0.0233637738832208,0.409765828571215,0.69787027111612,394.867819975938,357.784595938931,0,23.6959894293445
"centre",1958,45,5.02604254597405,3.19520157042805,5.23482415132573,0.67861204066458,0,0,0,0,0.0116153511179644,0,0.144214997946859,4.54607532185117,0,0.360772794960185,0.0238834420000346,0.408944771171017,0.68843551984177,399.03759076456,355.286098040465,0,23.0571605738303
"centre",1958,46,4.92738170907575,3.18317579435867,5.22128040570558,0.675879791952868,0,0,0,0,0,0,0.147385399793593,4.55237743741158,0,0.366283242090587,0.0244188828060391,0.408144184043797,0.682856615611737,403.129592038985,352.809251399397,0,22.5002562998503
"centre",1958,47,5.01401500701936,3.18391369059021,5.25737031654355,0.679419383579467,0.0151959108358662,0,0.00215060917407201,0,0,0,0.153071430382209,4.54909001779862,0,0.371118100683946,0.0255994891059422,0.407367932547262,0.679451640214359,407.449128083808,350.12347354498,0,21.9831765168886
"centre",1958,48,5.26773901571472,3.18612566890899,5.36409916810683,0.689768789340103,0.0605760529052925,0,0.00842806297947141,0,0,0,0.163472688288821,4.53948353295486,0,0.375604502623284,0.0279959729951371,0.406614976654037,0.676342248845574,412.280632561407,347.017454672051,0,21.4603802132062
"centre",1958,49,5.67928990745867,3.18980916375129,5.53915563896945,0.706523955556033,0.13582904055102,0,0.0185708008409732,0,0,0,0.178244720135627,4.52394164387295,0,0.379770369897229,0.0315201925342489,0.405881125971837,0.673507641347976,417.57842983533,343.527077939769,0,20.933498753936
"centre",1958,50,6.23940385454803,3.19496160955338,5.78022840770544,0.729280828548516,0.240643488115791,0,0.0323172621833524,0,0,0,0.197043072544826,4.50284801154556,0,0.383643624494406,0.0360840057839022,0.405162190108373,0.670927017564155,423.296844269123,339.688226507296,0,20.4041635042111
"centre",1958,51,6.93881702927961,3.20158044075153,6.08500615288884,0.757635354638811,0.374708009942347,0,0.0494058864313841,0,0,0,0.219523292138614,4.47658629696534,0,0.387252188403444,0.041599270804722,0.404453978671359,0.668579577336705,429.390200226334,335.536783533793,0,19.8740058291643
"centre",1958,52,7.76826560395024,3.20966309178201,6.4511775530937,0.791183480148175,0.537711220373428,0,0.0695751130098433,0,0,0,0.24534092553919,4.44554016112496,0,0.390623983612968,0.0479778456573332,0.403752301268506,0.666444520508218,435.812822070511,331.108632178419,0,19.3446570939288
"centre",1958,53,8.71848575085675,3.21920699708109,6.87643128689403,0.829521151397866,0.729341733751777,0,0.0925633813435049,0,0,0,0.274151519368751,4.41009326501708,0,0.393786932111605,0.0551315884023606,0.403052967507528,0.664501046921285,442.519034165201,326.439655600337,0,18.8177486636373
"centre",1958,54,9.78021364229595,3.23020959108504,7.35845603286389,0.872244314709144,0.949288164420135,0,0.118109130857144,0,0,0,0.305610620249496,4.37062926963436,0,0.396768955887983,0.0629723571004291,0.402351786996138,0.662728356418499,449.463160873951,321.565736958706,0,18.2949119034229
"centre",1958,55,10.9441854505647,3.24266830823013,7.8949404695773,0.918948916403265,1.19723912672124,0,0.145950800975536,0,0,0,0.339373774803622,4.32753183596946,0,0.399597976930728,0.0714120098121636,0.401644569342047,0.661105648842452,456.599526560309,316.522759412687,0,17.7777781784186
"centre",1958,56,12.2011373479597,3.25658058295263,8.4835732756083,0.969230902801489,1.47288323499784,0,0.175826831123455,0,0,0,0.375096529653328,4.28118462501503,0,0.402301917228467,0.0803624045981888,0.400927124152969,0.659612124035736,463.882455587823,311.34660612144,0,17.2679788537572
"centre",1958,57,13.541805506778,3.27194384968881,9.12204312953093,1.02268622022507,1.77590910359268,0,0.207475660725677,0,0,0,0.41243443142081,4.23197129776375,0,0.404908698769827,0.0897353995191298,0.400195261036616,0.658226981840944,471.26627232004,306.073160244128,0,16.7671452945719
"centre",1958,58,14.9569260993162,3.28875554287495,9.80803870991922,1.07891081499528,2.10600534684849,0,0.240635729206977,0,0,0,0.451043026728267,4.18027551520827,0,0.407446243543434,0.0994428526356114,0.399444789600702,0.656929422100667,478.705301120506,300.738304939909,0,16.2769088659954
"centre",1958,59,16.4372352978712,3.3070130969473,10.5392486953472,1.13750063343336,2.46286057910801,0,0.275045475992129,0,0,0,0.490577862197896,4.12648093834126,0,0.409942473537916,0.109396622008258,0.398671519452938,0.655698644657498,486.153866352771,295.377923367945,0,15.7989009331609
"centre",1958,60,17.9734692747398,3.32671394634215,11.3133617643889,1.19805162186057,2.84616341471399,0,0.310443340505909,0,0,0,0.530694484451896,4.07097122815537,0,0.412425310741899,0.119508565697696,0.397871260201038,0.654513849354029,493.566292380381,290.027898687397,0,15.3347528612013
"centre",1958,61,19.5563642022189,3.34785552549577,12.1280665956184,1.26015972659818,3.25560246800917,0,0.346567762173091,0,0,0,0.571048440112464,4.01413004564326,0,0.41492267714401,0.129690541764548,0.397039821452714,0.653354236032853,500.896903566883,284.724114057425,0,14.8860960152494
"centre",1958,62,21.1766562526053,3.37043526884441,12.9810518676097,1.32342089396744,3.6908663533363,0,0.383157180418452,0,0,0,0.611295275801798,3.9563410517976,0,0.417462494732877,0.139854408269441,0.396173012815678,0.65219900453656,508.100024275826,279.50245263719,0,14.4545617604384
"centre",1958,63,22.8250815981958,3.39445061082436,13.8700062589369,1.38743107028961,4.1516436850381,0,0.419950034666765,0,0,0,0.651090538142097,3.89798790761104,0,0.420072685497125,0.149912023272998,0.395266643897645,0.651027354707745,515.129978870756,274.398797585853,0,14.0417814619011
"centre",1958,64,24.4923764112872,3.41989898587188,14.7926184481739,1.45178620188595,4.63762307745733,0,0.456684764342806,0,0,0,0.690089773755557,3.83945427407626,0,0.422781171425381,0.159775244835845,0.394316524306325,0.649818486388997,521.941091715221,269.449032062574,0,13.6493864847705
"centre",1958,65,26.1692768641764,3.44677782842325,15.7465771138948,1.51608223507772,5.14849314493673,0,0.49309980887135,0,0,0,0.727948529264376,3.7811238121859,0,0.425615874506274,0.169355931018607,0.393318463649433,0.648551599422911,528.487687172769,264.689039226513,0,13.2790081941796
"centre",1958,66,27.8465191291601,3.47508457291473,16.7295709346737,1.57991511618617,5.68394250181903,0,0.528933607677171,0,0,0,0.764322351290753,3.72338018293263,0,0.428604716728428,0.178565939881909,0.39226827153468,0.647205893652078,534.724089606947,260.154702236833,0,12.9322779552614
"centre",1958,67,29.5148393785352,3.5048166537826,17.7392885890846,1.64288079153256,6.24365976244697,0,0.563924600185046,0,0,0,0.798866786456886,3.66660704730911,0,0.431775620080472,0.187317129486374,0.39116175756978,0.64576056891909,540.604623381302,255.881904252692,0,12.6108271331488
"centre",1958,68,31.1649737845985,3.53597150546312,18.7734187557015,1.70457520743815,6.82733354116331,0,0.597811225819748,0,0,0,0.831237381384971,3.61118806630799,0,0.435156506551031,0.195521357892629,0.389994731362444,0.64419482506654,546.083612859381,251.906528433253,0,12.3162870929747
"centre",1958,69,32.7876585196468,3.56854656239256,19.8296501130984,1.76459431022421,7.43465245231078,0,0.630331924006053,0,0,0,0.861089682697208,3.55750690092196,0,0.438775298128734,0.203090483161298,0.388763002520386,0.642487861937019,551.115382404733,248.264457937675,0,12.0502891998722
"centre",1958,70,34.3736297559771,3.6025392590072,20.9056713398495,1.82253404621198,8.06530511023212,0,0.661225134168736,0,0,0,0.888079237015793,3.50594721214365,0,0.442659916802206,0.209936363353007,0.387462380651319,0.64061887937312,555.654256380905,244.99157592512,0,11.8144648189741
"centre",1958,71,35.9136236658859,3.63794702974331,21.9991711145287,1.87799036172272,8.71898012927008,0,0.690229295732572,0,0,0,0.911861590962925,3.45689266096574,0,0.446838284560074,0.215970856528378,0.386088675362955,0.638567077217435,559.654559151444,242.123765554748,0,11.6104453154136
"centre",1958,72,37.3983764216703,3.67476730903716,23.10783811571,1.9305592030777,9.39536612376739,0,0.717082848122336,0,0,0,0.932092291160801,3.41072690838088,0,0.451338323390966,0.221105820748039,0.384637696263007,0.636311655312556,563.070615079897,239.696909985719,0,11.4398620543234
"centre",1958,73,38.818624195627,3.71299753132501,24.2293610219675,1.97983651659817,10.0941517080668,0,0.741524230762803,0,0,0,0.94842688423162,3.36783361538173,0,0.456187955283508,0.225253114072613,0.383105252959187,0.633831813501076,565.856748529813,237.746892377195,0,11.3043464008367
"centre",1958,74,40.1651031600529,3.75263513104314,25.3614285118753,2.02541824860539,10.815025496511,0,0.763291883078749,0,0,0,0.960520916797579,3.32859644296096,0,0.461415102226327,0.228324594562726,0.381487155059208,0.631106751625586,567.967283864738,236.309595888336,0,11.2055297200863
"centre",1958,75,41.4285494872447,3.79367754262781,26.5017292640074,2.06690034542063,11.5576761034429,0,0.782124244494947,0,0,0,0.968029935480876,3.29339905211123,0,0.467047686208049,0.230232120279002,0.379779212170784,0.628115669528679,569.35654544822,235.420903678303,0,11.1450433772052
"centre",1958,76,42.5996993494994,3.8361222005153,27.6479519569377,2.10387875336512,12.321792143205,0,0.797759754436173,0,0,0,0.970609486903709,3.26262510382519,0,0.473113629217303,0.230887549282067,0.377977233901626,0.624837767052947,569.978857643806,235.116698906256,0,11.1245187373264
"centre",1958,77,43.6843408437625,4.11502866392147,28.9043406956468,2.13804016763947,13.4688594926251,0,0.811130681817974,0,0,0.022055812913238,0.969744907743458,3.23397782634321,0,0.481632269770774,0.23059054680249,0.375116271689753,0.620159825101071,570.191660654322,235.248033149176,0.00528897473148903,11.1262659473396
"centre",1958,78,44.6990821544191,4.84395996428773,30.3678921743539,2.17136589215276,15.3369776822401,0,0.823402860684133,0,0,0.0877256037184204,0.967229768368182,3.20496711419618,0,0.494392370253479,0.229726539589176,0.370328844143878,0.613101294377801,570.383832536706,235.640545782006,0.0211107019732106,11.1315038377292
"centre",1958,79,45.6508895849252,5.99066874438872,32.0254239554918,2.20389378628906,17.8907558069567,0,0.834665078151777,0,0,0.19626290051375,0.963181965936098,3.17568662781256,0,0.511075988456538,0.228336027980249,0.363756961627755,0.603840379428835,570.556854435676,236.292001660851,0.0473973862960465,11.1402267990205
"centre",1958,80,46.5467294387367,7.52290764699908,33.8637536014931,2.23566170943241,21.0948029616815,0,0.845006121338035,0,0,0.346921231397428,0.957719397605422,3.14623002762084,0,0.531365182171072,0.226459512313832,0.35554263450514,0.59255528479987,570.712207495948,237.200165641817,0.0840812322708785,11.1524292217387
"centre",1958,81,47.3935680193093,9.40842931489344,35.8696986747902,2.26670752096686,24.9137282413211,0,0.854514777360034,0,0,0.538954124467659,0.950959960534369,3.11669097404948,0,0.554942009188199,0.224137492928051,0.345827873139788,0.579424215036602,570.851372862242,238.362802581008,0.131094444468588,11.1681054964091
"centre",1958,82,48.1983716300992,11.6149863908464,38.030076737816,2.29706908027647,29.3121407407823,0,0.863279833334901,0,0,0.771615107822644,0.943021551881156,3.08716312752695,0,0.581488527299041,0.221410470161029,0.334754687895452,0.564625374684729,570.975831679275,239.77767733453,0.188369227460058,11.1872500135568
"centre",1958,83,48.968106574562,14.1103315176327,40.3317053530028,2.32678424674527,34.2546495549718,0,0.871390076379765,0,0,1.04415770956059,0.934022068803998,3.05774014848173,0,0.610686794294717,0.21831894435089,0.322465089135889,0.548336968289948,571.087065091763,241.442554758489,0.255837785816168,11.2098571637071
"centre",1958,84,49.7097391561538,16.8622173380268,42.7614020827834,2.35589087975733,39.705863778796,0,0.878934293611753,0,0,1.35583545777969,0.924079408461112,3.0285156973423,0,0.642218867966347,0.214903415835758,0.309101087224852,0.530737200397955,571.186554244426,243.355199708989,0.333432324107802,11.2359213373851
"centre",1958,85,50.4302356783305,19.8383964948035,45.3059844895904,2.38442683869668,45.6303925071619,0,0.886001272147993,0,0,1.70590188057815,0.913311468010714,2.99958343453711,0,0.675766806105052,0.211204384953757,0.294804692526097,0.512004275554449,571.27578028198,245.513377042136,0.42108504690584,11.2654369251162
"centre",1958,86,51.1365624445479,23.0066216307374,47.9522701358564,2.41242998294739,51.9928448349759,0,0.892679799105613,0,0,2.09361050605418,0.90183614461102,2.97103702049465,0,0.711012666501951,0.207262352043012,0.279717915403378,0.492316398305125,571.356224349144,247.914851614035,0.518728158781165,11.2983983174256
"centre",1958,87,51.8356857582619,26.334645388603,50.6870765840139,2.4399381718935,58.7578298571448,0,0.899058661601741,0,0,2.51821486230598,0.889771335420245,2.94297011564338,0,0.747638506948164,0.203117817441647,0.26398276622045,0.47185177319568,571.429367590634,250.557388280792,0.626293864304658,11.3347999048384
"centre",1958,88,52.5345719229284,29.7902204111751,53.4972213964956,2.46698926491906,65.8899566685753,0,0.905226646753504,0,0,2.97896847743174,0.877234937596607,2.91547638041177,0,0.785326385234812,0.198811281487785,0.247741255341068,0.450788604771813,571.496691151169,253.438751898512,0.743714368047202,11.3746360778799
"centre",1958,89,53.2401872420034,33.3410993412283,56.3695221357341,2.49362112140811,73.3538343641739,0,0.91127254167803,0,0,3.47512487952968,0.86434484829832,2.88864947522831,0,0.823758359153015,0.194383244519551,0.231135393128987,0.429305097579219,571.559676175466,256.556707323299,0.870921874579677,11.4179012270754
"centre",1958,90,53.9594980189428,36.9550348215371,59.290796364162,2.51987160074472,81.1140720388474,0,0.917285133492448,0,0,4.00593759669799,0.851218964683601,2.86258306052146,0,0.862616486493892,0.189874206875068,0.214307189947962,0.407579456163597,571.619803808244,259.90901941126,1.00784858847297,11.46458974295
"centre",1958,91,54.6994705572023,40.5997794948763,62.2478616442119,2.54577856231293,89.1352787875024,0,0.923353209313884,0,0,4.57066015703488,0.837975183910666,2.83737079671969,0,0.901582825048563,0.185324668892462,0.197398656161746,0.385789885070642,571.678555194219,263.493453018499,1.15442671429795,11.5146960160289
"centre",1958,92,55.467071160238,44.2430860040205,65.2275355383163,2.57137986549679,97.3820637050457,0,0.929565556259467,0,0,5.16854608863855,0.824731403137731,2.81310634425147,0,0.940339432608149,0.180775130909855,0.180551802134096,0.364114588846052,571.737411478109,267.307773001122,1.31058845662551,11.5682144368374
"centre",1958,93,56.2692661315058,47.8527069917442,68.216635608908,2.59671336968034,105.819035886384,0,0.936010961446325,0,0,5.7988489196072,0.811605519523012,2.78988336354528,0,0.97856836696377,0.176266093265373,0.163908638228766,0.342731772035524,571.797853804632,271.349744215235,1.47626602002653,11.6251393959007
"centre",1958,94,57.1130217744614,51.3963951008222,71.2019794184196,2.62181693424764,114.410804426423,0,0.942778211991585,0,0,6.46082217803904,0.798715430224725,2.76779551502959,0,1.01595168590655,0.171838056297139,0.147611174809511,0.321819639184755,571.861363318506,275.617131516941,1.65139160907189,11.6854652837441
"centre",1958,95,58.0053043925609,54.8419029740291,74.1703845292835,2.64672841858275,123.121978420071,0,0.949956095012374,0,0,7.15371939203226,0.786179032401087,2.74693645913287,0,1.0521714472276,0.167531520343277,0.131801422240085,0.301556394839442,571.929421164448,280.107699762348,1.83589742833247,11.7491864908927
"centre",1958,96,58.9530802892601,58.1569832541394,77.1086685039324,2.6714856820697,131.917166962234,0,0.957633397625822,0,0,7.87679408968508,0.774114223210312,2.72739985628359,0,1.08690970871804,0.163386985741911,0.116621390884243,0.282120243545282,572.003508487176,284.819213807559,2.02971568237916,11.8162974078718
"centre",1958,97,59.963315768015,61.3093885839279,80.003648904799,2.69612658409254,140.760979147818,0,0.965898906949055,0,0,8.62929979909568,0.762638899810618,2.70927936691022,0,1.119848528169,0.159444952831166,0.102213091105741,0.263689389847972,572.085106431407,289.749438508681,2.23277857578283,11.8867924252066
